supplier,supplier_country,supplier_type,customer,customer_country,customer_type,product_service,category,criticality,share_pct,price_correlation_3m,is_sole_source,data_source
Onto Innovation,US,equipment_maker,TSMC,TW,fab_operator,SEC segment disclosure: ONTO INNOVATION INC → TAIWAN SEMICONDUCTOR MFG CO,other,,,,false,sec_edgar; sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar; sec_edgar
Plug Power,US,power_provider,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: PLUG POWER INC → AMAZON.COM INC,other,,,,false,sec_edgar
AKAMAI TECHNOLOGIES INC,,other,Alphabet,US,equipment_maker,SEC segment disclosure: AKAMAI TECHNOLOGIES INC → ALPHABET INC,other,,,,false,sec_edgar
AKAMAI TECHNOLOGIES INC,,other,Apple,US,other,SEC segment disclosure: AKAMAI TECHNOLOGIES INC → APPLE INC,other,,,,false,sec_edgar; sec-edgar-rederived
AKAMAI TECHNOLOGIES INC,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: AKAMAI TECHNOLOGIES INC → MICROSOFT CORP,other,,,,false,sec_edgar
LIONBRIDGE TECHNOLOGIES INC,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: LIONBRIDGE TECHNOLOGIES INC → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
LIONBRIDGE TECHNOLOGIES INC,,other,Alphabet,US,equipment_maker,SEC segment disclosure: LIONBRIDGE TECHNOLOGIES INC → ALPHABET INC,other,,,,false,sec-edgar-rederived
LIONBRIDGE TECHNOLOGIES INC,,other,Oracle Corporation,US,cloud_provider,SEC segment disclosure: LIONBRIDGE TECHNOLOGIES INC → ORACLE CORP,other,,,,false,sec-edgar-rederived
QUOKKA SPORTS INC,,other,Intel,US,fab_operator,SEC segment disclosure: QUOKKA SPORTS INC → INTEL CORP,other,,,,false,sec-edgar-rederived
STMicroelectronics,CH,chip_designer,Apple,US,other,SEC segment disclosure: STMICROELECTRONICS NV → APPLE INC,other,,,,false,sec_edgar
MKS INSTRUMENTS INC,,other,Applied Materials,US,equipment_maker,SEC segment disclosure: MKS INSTRUMENTS INC → APPLIED MATERIALS INC,other,,,,false,sec-edgar-rederived
NEXTPLAT CORP,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: NEXTPLAT CORP → AMAZON.COM INC,other,,,,false,sec_edgar
NVIDIA,US,chip_designer,EDOM Technology,TW,other,SEC segment disclosure: NVIDIA CORP → EDOM TECHNOLOGY CO LTD,gpu_accelerator,,,,false,sec_edgar
NVIDIA,US,chip_designer,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: NVIDIA CORP → MICROSOFT CORP,gpu_accelerator,,,,false,sec_edgar
NVIDIA,US,chip_designer,ASUSTek Computer,TW,other,SEC segment disclosure: NVIDIA CORP → ASUSTEK COMPUTER INC,gpu_accelerator,,,,false,sec_edgar
NVIDIA,US,chip_designer,Celestica,CA,other,SEC segment disclosure: NVIDIA CORP → CELESTICA INC,gpu_accelerator,,,,false,sec_edgar
AVANTAX INC,,other,Alphabet,US,equipment_maker,SEC segment disclosure: AVANTAX INC → ALPHABET INC,other,,,,false,sec-edgar-rederived
THERMA WAVE INC,,other,AMD,US,chip_designer,SEC segment disclosure: THERMA WAVE INC → ADVANCED MICRO DEVICES,other,,,,false,sec-edgar-rederived
THERMA WAVE INC,,other,TSMC,TW,fab_operator,SEC segment disclosure: THERMA WAVE INC → TAIWAN SEMICONDUCTOR MFG CO,other,,,,false,sec-edgar-rederived
Celestica,CA,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: CELESTICA INC → AMAZON.COM INC,other,,,,false,sec_edgar
Celestica,CA,other,"Meta Platforms, Inc.",US,ai_lab,SEC segment disclosure: CELESTICA INC → META PLATFORMS INC,other,,,,false,sec_edgar
Celestica,CA,other,Applied Materials,US,equipment_maker,SEC segment disclosure: CELESTICA INC → APPLIED MATERIALS INC,other,,,,false,sec_edgar
AXT INC,,other,Broadcom Inc.,US,chip_designer,SEC segment disclosure: AXT INC → BROADCOM INC,other,,,,false,sec_edgar
Amkor,US,equipment_maker,Micron,US,fab_operator,SEC segment disclosure: AMKOR TECHNOLOGY INC → MICRON TECHNOLOGY INC,other,,,,false,sec_edgar
Amkor,US,equipment_maker,Qualcomm Inc,US,chip_designer,SEC segment disclosure: AMKOR TECHNOLOGY INC → QUALCOMM INC,other,,,,false,sec_edgar
Logitech International,CH,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: LOGITECH INTERNATIONAL SA → AMAZON.COM INC,other,,,,false,sec_edgar
Advantest,JP,equipment_maker,Intel,US,fab_operator,SEC segment disclosure: ADVANTEST CORP → INTEL CORP,other,,,,false,sec_edgar
DOUBLECLICK INC,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: DOUBLECLICK INC → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
Broadcom Inc.,US,chip_designer,Apple,US,other,SEC segment disclosure: BROADCOM CORP → APPLE INC,networking,,,,false,sec-edgar-rederived
Mercury Systems,US,other,KLA,US,equipment_maker,SEC segment disclosure: MERCURY SYSTEMS INC → KLA CORP,other,,,,false,sec_edgar
BXP,US,colocation_provider,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: BXP INC → MICROSOFT CORP,other,,,,false,sec_edgar
BXP,US,colocation_provider,Alphabet,US,equipment_maker,SEC segment disclosure: BXP INC → ALPHABET INC,other,,,,false,sec_edgar
INTEST CORP,,other,Qualcomm Inc,US,chip_designer,SEC segment disclosure: INTEST CORP → QUALCOMM INC,other,,,,false,sec_edgar
INTEST CORP,,other,Teradyne,US,equipment_maker,SEC segment disclosure: INTEST CORP → TERADYNE INC,other,,,,false,sec_edgar
Rambus,US,equipment_maker,Micron,US,fab_operator,SEC segment disclosure: RAMBUS INC → MICRON TECHNOLOGY INC,other,,,,false,sec_edgar
OSE USA INC,,other,Intel,US,fab_operator,SEC segment disclosure: OSE USA INC → INTEL CORP,other,,,,false,sec-edgar-rederived
PIXAR,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: PIXAR → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
ENLIVEN MARKETING TECH CORP,,other,Intel,US,fab_operator,SEC segment disclosure: ENLIVEN MARKETING TECH CORP → INTEL CORP,other,,,,false,sec-edgar-rederived
YIELDUP INTL CORP,,other,Applied Materials,US,equipment_maker,SEC segment disclosure: YIELDUP INTL CORP → APPLIED MATERIALS INC,other,,,,false,sec-edgar-rederived
CFC INTERNATIONAL INC,,other,Intel,US,fab_operator,SEC segment disclosure: CFC INTERNATIONAL INC → INTEL CORP,other,,,,false,sec-edgar-rederived
ATMI INC,,other,TSMC,TW,fab_operator,SEC segment disclosure: ATMI INC → TAIWAN SEMICONDUCTOR MFG CO,other,,,,false,sec-edgar-rederived
ADVANCED ENERGY INDS INC,,other,Lam Research,US,equipment_maker,SEC segment disclosure: ADVANCED ENERGY INDS INC → LAM RESEARCH CORP,other,,,,false,sec-edgar-rederived
INTEST CORP,,other,Intel,US,fab_operator,SEC segment disclosure: INTEST CORP → INTEL CORP,other,,,,false,sec_edgar
ADVANCED ENERGY INDS INC,,other,Applied Materials,US,equipment_maker,SEC segment disclosure: ADVANCED ENERGY INDS INC → APPLIED MATERIALS INC,other,,,,false,sec-edgar-rederived
SMITH MICRO SOFTWARE INC,,other,Apple,US,other,SEC segment disclosure: SMITH MICRO SOFTWARE INC → APPLE INC,other,,,,false,sec_edgar
"TelCom Semiconductor, Inc.",US,chip_designer,Intel,US,fab_operator,SEC segment disclosure: TELCOM SEMICONDUCTOR INC → INTEL CORP,other,,,,false,sec-edgar-rederived
ONTRAK SYSTEMS INC,,other,Intel,US,fab_operator,SEC segment disclosure: ONTRAK SYSTEMS INC → INTEL CORP,other,,,,false,sec-edgar-rederived
INTEGRATED MEASURMNT SYS INC,,other,Micron,US,fab_operator,SEC segment disclosure: INTEGRATED MEASURMNT SYS INC → MICRON TECHNOLOGY INC,other,,,,false,sec-edgar-rederived
INTEGRATED MEASURMNT SYS INC,,other,Intel,US,fab_operator,SEC segment disclosure: INTEGRATED MEASURMNT SYS INC → INTEL CORP,other,,,,false,sec-edgar-rederived
SPYGLASS INC,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: SPYGLASS INC → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
GlobalFoundries,US,equipment_maker,Qualcomm Inc,US,chip_designer,SEC segment disclosure: GLOBALFOUNDRIES INC → QUALCOMM INC,foundry_services,,,,false,sec_edgar; sec-edgar-rederived
Arteris,US,epc,Intel,US,fab_operator,SEC segment disclosure: ARTERIS INC → INTEL CORP,other,,,,false,sec_edgar
PLAYSTUDIOS INC,,other,Apple,US,other,SEC segment disclosure: PLAYSTUDIOS INC → APPLE INC,other,,,,false,sec_edgar
PLAYSTUDIOS INC,,other,Alphabet,US,equipment_maker,SEC segment disclosure: PLAYSTUDIOS INC → ALPHABET INC,other,,,,false,sec_edgar
HONEST CO INC (THE),,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: HONEST CO INC (THE) → AMAZON.COM INC,other,,,,false,sec-edgar-rederived
TASKUS INC,,other,"Meta Platforms, Inc.",US,ai_lab,SEC segment disclosure: TASKUS INC → META PLATFORMS INC,other,,,,false,sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar
CREDENCE SYSTEMS CORP,,other,Intel,US,fab_operator,SEC segment disclosure: CREDENCE SYSTEMS CORP → INTEL CORP,other,,,,false,sec-edgar-rederived
SUN CONTY AIR HLD INC,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: SUN CONTY AIR HLD INC → AMAZON.COM INC,other,,,,false,sec-edgar-rederived
"Ultratech, Inc.",US,chip_designer,Intel,US,fab_operator,SEC segment disclosure: ULTRATECH INC → INTEL CORP,other,,,,false,sec-edgar-rederived
SCIPLAY CORP,,other,Apple,US,other,SEC segment disclosure: SCIPLAY CORP → APPLE INC,other,,,,false,sec-edgar-rederived
ASYST TECHNOLOGIES INC,,other,TSMC,TW,fab_operator,SEC segment disclosure: ASYST TECHNOLOGIES INC → TAIWAN SEMICONDUCTOR MFG CO,other,,,,false,sec-edgar-rederived
FUNKO INC,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: FUNKO INC → AMAZON.COM INC,other,,,,false,sec_edgar; sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar
ANADIGICS INC,,other,Cisco,US,other,SEC segment disclosure: ANADIGICS INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
ANADIGICS INC,,other,Samsung,KR,equipment_maker,SEC segment disclosure: ANADIGICS INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec-edgar-rederived
ASYST TECHNOLOGIES INC,,other,Applied Materials,US,equipment_maker,SEC segment disclosure: ASYST TECHNOLOGIES INC → APPLIED MATERIALS INC,other,,,,false,sec-edgar-rederived
HAMILTON BEACH BND HDNG,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: HAMILTON BEACH BND HDNG → AMAZON.COM INC,other,,,,false,sec-edgar-rederived
QLogic LLC,US,other,Tokyo Electron,JP,equipment_maker,SEC segment disclosure: QLOGIC CORP → TOKYO ELECTRON LTD,other,,,,false,sec-edgar-rederived
STEEL CONNECT INC,,other,Cisco,US,other,SEC segment disclosure: STEEL CONNECT INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
"DSP Group, Inc.",US,chip_designer,Cisco,US,other,SEC segment disclosure: DSP GROUP INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
Harmonic,US,equipment_maker,Apple,US,other,SEC segment disclosure: HARMONIC INC → APPLE INC,other,,,,false,sec_edgar
AUSPEX SYSTEMS INC,,other,Intel,US,fab_operator,SEC segment disclosure: AUSPEX SYSTEMS INC → INTEL CORP,other,,,,false,sec-edgar-rederived
ASYST TECHNOLOGIES INC,,other,United Microelectronics Corp.,TW,chip_designer,SEC segment disclosure: ASYST TECHNOLOGIES INC → UNITED MICROELECTRONICS CORP,other,,,,false,sec-edgar-rederived
LEAF GROUP LTD,,other,Alphabet,US,equipment_maker,SEC segment disclosure: LEAF GROUP LTD → ALPHABET INC,other,,,,false,sec-edgar-rederived
AZENTA INC,,other,Lam Research,US,equipment_maker,SEC segment disclosure: AZENTA INC → LAM RESEARCH CORP,other,,,,false,sec_edgar; sec-edgar-rederived; sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar; sec_edgar
REALTY INCOME CORP,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: REALTY INCOME CORP → AMAZON.COM INC,other,,,,false,sec_edgar
Liberty Property Trust,US,colocation_provider,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: LIBERTY PROPERTY TRUST → AMAZON.COM INC,other,,,,false,sec-edgar-rederived
JARDEN CORP,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: JARDEN CORP → AMAZON.COM INC,other,,,,false,sec-edgar-rederived
"Intellia Therapeutics, Inc.",US,other,REGENERON PHARMACEUTICALS,,other,SEC segment disclosure: INTELLIA THERAPEUTICS INC → REGENERON PHARMACEUTICALS,other,,,,false,sec_edgar
"Intellia Therapeutics, Inc.",US,other,NOVARTIS AG,,other,SEC segment disclosure: INTELLIA THERAPEUTICS INC → NOVARTIS AG,other,,,,false,sec_edgar; sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar
TENCOR INSTRUMENTS,,other,Intel,US,fab_operator,SEC segment disclosure: TENCOR INSTRUMENTS → INTEL CORP,other,,,,false,sec-edgar-rederived
"Ultratech, Inc.",US,chip_designer,TSMC,TW,fab_operator,SEC segment disclosure: ULTRATECH INC → TAIWAN SEMICONDUCTOR MFG CO,other,,,,false,sec-edgar-rederived
E.L.F. BEAUTY INC,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: E.L.F. BEAUTY INC → AMAZON.COM INC,other,,,,false,sec_edgar
MERIX CORP,,other,Teradyne,US,equipment_maker,SEC segment disclosure: MERIX CORP → TERADYNE INC,other,,,,false,sec-edgar-rederived
FUSION SYSTEMS CORP,,other,Micron,US,fab_operator,SEC segment disclosure: FUSION SYSTEMS CORP → MICRON TECHNOLOGY INC,other,,,,false,sec-edgar-rederived
PREISS (BYRON) MULTIMEDIA,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: PREISS (BYRON) MULTIMEDIA → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
"Acacia Communications, Inc.",US,other,Cisco,US,other,SEC segment disclosure: ACACIA COMMUNICATIONS INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
YETI HOLDINGS INC,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: YETI HOLDINGS INC → AMAZON.COM INC,other,,,,false,sec_edgar; sec-edgar-rederived; sec_edgar; sec_edgar
Prologis,US,colocation_provider,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: PROLOGIS INC → AMAZON.COM INC,other,,,,false,sec_edgar
RF POWER PRODUCTS INC,,other,Lam Research,US,equipment_maker,SEC segment disclosure: RF POWER PRODUCTS INC → LAM RESEARCH CORP,other,,,,false,sec-edgar-rederived
GASONICS INTERNATIONAL CORP,,other,Intel,US,fab_operator,SEC segment disclosure: GASONICS INTERNATIONAL CORP → INTEL CORP,other,,,,false,sec-edgar-rederived
Impinj,US,chip_designer,Intel,US,fab_operator,SEC segment disclosure: IMPINJ INC → INTEL CORP,other,,,,false,sec-edgar-rederived; sec_edgar; sec_edgar
VITESSE SEMICONDUCTOR CORP,,other,IBM,IT,other,SEC segment disclosure: VITESSE SEMICONDUCTOR CORP → INTL BUSINESS MACHINES CORP,other,,,,false,sec-edgar-rederived
VITESSE SEMICONDUCTOR CORP,,other,NU HORIZONS ELECTRONICS CORP,,other,SEC segment disclosure: VITESSE SEMICONDUCTOR CORP → NU HORIZONS ELECTRONICS CORP,other,,,,false,sec-edgar-rederived
MACERICH CO,,other,Apple,US,other,SEC segment disclosure: MACERICH CO → APPLE INC,other,,,,false,sec_edgar
WABASH NATIONAL CORP,,other,"Schneider National, Inc.",US,other,SEC segment disclosure: WABASH NATIONAL CORP → SCHNEIDER NATIONAL INC,other,,,,false,sec_edgar
Versum Materials,US,equipment_maker,TSMC,TW,fab_operator,SEC segment disclosure: VERSUM MATERIALS INC → TAIWAN SEMICONDUCTOR MFG CO,other,,,,false,sec-edgar-rederived
EBT INTERNATIONAL INC,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: EBT INTERNATIONAL INC → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
MATCH GROUP INC,,other,Alphabet,US,equipment_maker,SEC segment disclosure: MATCH GROUP INC → ALPHABET INC,other,,,,false,sec_edgar
Lumentum Holdings,US,other,Cisco,US,other,SEC segment disclosure: LUMENTUM HOLDINGS INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar
SONIC SOLUTIONS,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: SONIC SOLUTIONS → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
INTEGRATED PROCESS EQ,,other,Intel,US,fab_operator,SEC segment disclosure: INTEGRATED PROCESS EQ → INTEL CORP,other,,,,false,sec-edgar-rederived
SATCON TECHNOLOGY CORP,,other,Applied Materials,US,equipment_maker,SEC segment disclosure: SATCON TECHNOLOGY CORP → APPLIED MATERIALS INC,other,,,,false,sec-edgar-rederived
Lattice Semiconductor,US,chip_designer,"ARROW ELECTRONICS, INC.",US,other,SEC segment disclosure: LATTICE SEMICONDUCTOR CORP → ARROW ELECTRONICS INC,other,,,,false,sec_edgar; sec-edgar-rederived; sec-edgar-rederived; sec-edgar-rederived; sec_edgar; sec-edgar-rederived; sec-edgar-rederived; sec-edgar-rederived; sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar
Lattice Semiconductor,US,chip_designer,NU HORIZONS ELECTRONICS CORP,,other,SEC segment disclosure: LATTICE SEMICONDUCTOR CORP → NU HORIZONS ELECTRONICS CORP,other,,,,false,sec-edgar-rederived; sec_edgar; sec_edgar
Lattice Semiconductor,US,chip_designer,Avnet,US,other,SEC segment disclosure: LATTICE SEMICONDUCTOR CORP → AVNET INC,other,,,,false,sec_edgar; sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar
APPLIED SCI & TECH,,other,Applied Materials,US,equipment_maker,SEC segment disclosure: APPLIED SCI & TECH → APPLIED MATERIALS INC,other,,,,false,sec-edgar-rederived
CREDENCE SYSTEMS CORP,,other,AMD,US,chip_designer,SEC segment disclosure: CREDENCE SYSTEMS CORP → ADVANCED MICRO DEVICES,other,,,,false,sec-edgar-rederived
LXP INDUSTRIAL TRUST,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: LXP INDUSTRIAL TRUST → AMAZON.COM INC,other,,,,false,sec_edgar
Synopsys,US,equipment_maker,Intel,US,fab_operator,SEC segment disclosure: SYNOPSYS INC → INTEL CORP,other,,,,false,sec_edgar
MICRO COMPONENT TECH,,other,AMD,US,chip_designer,SEC segment disclosure: MICRO COMPONENT TECH → ADVANCED MICRO DEVICES,other,,,,false,sec-edgar-rederived
Qualcomm Inc,US,chip_designer,Apple,US,other,SEC segment disclosure: QUALCOMM INC → APPLE INC,gpu_accelerator,,,,false,sec_edgar
Qualcomm Inc,US,chip_designer,Samsung,KR,equipment_maker,SEC segment disclosure: QUALCOMM INC → SAMSUNG ELECTRONICS CO LTD,gpu_accelerator,,,,false,sec_edgar
INNODATA INC,,other,Apple,US,other,SEC segment disclosure: INNODATA INC → APPLE INC,other,,,,false,sec_edgar
ELECTROGLAS INC,,other,Intel,US,fab_operator,SEC segment disclosure: ELECTROGLAS INC → INTEL CORP,other,,,,false,sec-edgar-rederived
Interlink Electronics,US,chip_designer,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: INTERLINK ELECTRONICS → MICROSOFT CORP,other,,,,false,sec_edgar
